,question,student,reference,label,score,feedback,pred_label,pred_score,pred_feedback,clean_pred_label
73,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ",no response.,"['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",incorrect,0.0,the response is empty.,Incorrect,0.0,The student's answer does not provide any response to the question. The reference answer clearly explains the responsibilities of each plane in SDN and lists two tasks that the SDN controller takes care of.,incorrect
74,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","control plane: is connected to the switches. does the routing calculation and sends it to the switches.

data plane: gets the best paths from the control plane and forwards the packets on these paths.

the sdn controller implements the control plane as well as the southbound interface, to communicate with the data plane (set up forwarding tables and network topology graph) and the northbound interface, to be configurable by the control logic.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,Correct,1.0,The student's answer accurately describes the responsibilities of each plane in SDN and correctly identifies two tasks that the SDN controller takes care of.,correct
75,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane is responsible for managing the network graph, as well as defining the routes in the network, which can be initiated by the routers/switches themselves or by the control plane. the data plane is responsible for the actual forwarding of the data traffic in the network. the sdn controller has the task of managing \ configuring all network components involved in a process together with the collection of traffic statistics.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,Correct,1.0,The student's answer accurately describes the responsibilities of each plane in SDN and correctly lists two tasks that the SDN controller takes care of.,correct
76,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane defines the route and manages the network graph.
the data plane manages the forwarding of packets.
the sdn controller collects traffic statistics and configures the forwarding tables.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,Correct,1.0,The student's answer accurately describes the responsibilities of each plane in SDN and correctly lists two tasks that the SDN controller takes care of.,correct
77,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","control plane: defines routes and manages network graph.
data plane: forwarding of packets.


sdn controller takes care of: 1. implements control plane.
                                               2. implements southbound interface to switches.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,Correct,1.0,The student's answer accurately describes the responsibilities of each plane in SDN and correctly lists two tasks that the SDN controller takes care of.,correct
78,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","switches/routers implement the data plane and forward the information.

routing tables implement the control pane and manage the network topology and where to forward information.



the sdn controller manages the flow tables, injects packets, handles package receival and manages traffic statistics.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",partially correct,0.75,"the control plane decides the routing tables, not the other way round. apart from that, the response is correct.",Correct,1.0,The student's answer accurately describes the responsibilities of each plane in SDN and correctly lists two tasks that the SDN controller takes care of.,correct
79,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane manages the flow routes and is therefore essentially responsible for pro and reactive routing. the data plane is just for forwarding packets and is the ""real"" network, which is routed by the control plane. the sdn controller is responsible for configuring the forwarding tables and collecting traffic statistics among other tasks.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,Correct,1.0,The student's answer accurately describes the responsibilities of each plane in SDN and correctly lists two tasks that the SDN controller takes care of.,correct
80,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","control plane: controle plane defines routes and manages network graphs (i.e. defining routing protocols, routing algorithms, and spanning trees).

data plane: is responsible for the forwarding of packets.

sdn controller is a server process executed on a host. it implements control plane and a southbound interface to switches:
1. configuration of forwarding tables.
2. injecting packets.
3. events from switch (packet-in).
4. collection of traffic statistics.
5. discovery of topology interfaces with control.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,Correct,1.0,"The student's answer accurately describes the responsibilities of each plane in software-defined networking (SDN) and correctly lists two tasks that the SDN controller takes care of. The only minor discrepancy is the order of the tasks listed for the data plane, but this does not significantly impact the understanding of the core concept.",correct
81,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane manages the network graph, i.e. all connected notes and how they are connected. it also defines all the routers inside the network.  

the data plane is, as the name suggests, only used for data transfer, strictly speaking the forwarding of packets/frames.

the sdn controller implements the control plane as well as the southbound interface to switches. this includes the following tasks:
- configuring the forwarding tables
- discovery of topology
- collection of traffic statistics","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,Correct,1.0,The student's answer accurately describes the responsibilities of each plane in SDN and correctly lists two tasks that the SDN controller takes care of.,correct
82,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane is the control logic entity responsible for the creation and maintenance of routing paths and tables and the network graph. present on the sdn controller.

	the data plane is responsible for the actual forwarding of the packets as defined in the routes provided by the control plane. present on the routers and/or switches.

2 tasks that the sdn controller takes care of:

configuration of forwarding/routing tables
discovery of the network topology.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,Correct,1.0,The student's answer accurately describes the responsibilities of each plane in SDN and correctly lists two tasks that the SDN controller takes care of.,correct
83,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ",no submission.,"['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",incorrect,0.0,the response is empty.,Incorrect,0.0,"The student's answer does not provide any information about the responsibilities of each plane in software-defined networking (SDN). The reference answer clearly outlines the roles of both control and data planes, as well as tasks performed by the SDN controller.",incorrect
84,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ",no response.,"['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",incorrect,0.0,the response is empty.,Incorrect,0.0,The student's answer does not provide any response to the question. The reference answer clearly explains the responsibilities of each plane in SDN and lists two tasks that the SDN controller takes care of.,incorrect
85,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ",no submission.,"['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",incorrect,0.0,the response is empty.,Incorrect,0.0,"The student's answer does not provide any information about the responsibilities of each plane in software-defined networking (SDN). The reference answer clearly outlines the roles of both control and data planes, as well as tasks performed by the SDN controller.",incorrect
86,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ",no response.,"['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",incorrect,0.0,the response is empty.,Incorrect,0.0,The student's answer does not provide any response to the question. The reference answer clearly explains the responsibilities of each plane in SDN and lists two tasks that the SDN controller takes care of.,incorrect
87,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ",empty response.,"['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",incorrect,0.0,the response is empty.,Incorrect,0.0,The student's answer does not provide any information about the responsibilities of each plane in software-defined networking (SDN) or name two tasks that the SDN controller takes care of. The reference answer clearly outlines these details.,incorrect
88,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane defines the routes and manages the network graph therefore controls the flow of the network. the data plane on the other hand is responsible for forwarding incoming packets therefore executes the flow. 

sdn controller: 
-implements control plane
-southbound interface to switches","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,Correct,1.0,The student's answer accurately describes the responsibilities of each plane in SDN and correctly lists two tasks that the SDN controller takes care of.,correct
89,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the responsibility of control plane is defining routes and managing network graph, it refers to all the functions and processes that determine which path to use. 
the responsibility of data plane is forwarding of packets from one interface to another.

tasks of the sdn controller: 
1. via southbound interface to switch the information. 
2. via northbound interface to communicate with control logic(controling ”application“).","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",partially correct,0.75,"the response is partially correct because the first task ""southbound interface to switch the information"" is ambiguous. sdn controllers implement a southbound interface to communicate with the data plane. apart from that, the response is correct.",Correct,1.0,The student's answer correctly explains the responsibilities of each plane in SDN and lists two tasks that the SDN controller takes care of. The explanation matches closely with the reference answer.,correct
90,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the responsibilities of control plane are routes definition, routers protocol definition, network graph management and network middlebox configuration, which determines how packets should be forwarded, while the responsibilities of data plane are traffic (packets) forwarding according to control plane logic. data plane decides what to do with the packet, where to transfer, whether to encapsulate or decapsulate the packet.

the tasks of sdn controller:
switching information via southbound interface
configurating forwarding table
gathering network statistics
discovering the topology
interfacing with control logic via northbound interfaces
inventorying what devices are within the network and the capabilities of each","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,Correct,1.0,"The student's answer accurately describes the responsibilities of both the control and data planes in SDN, and also correctly lists two tasks that the SDN controller takes care of.",correct
91,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane is logically centralized. it defines the routes and manages the network graph. the data plane is responsible for actually forwarding the data packets.

tasks of sdn controller:
- communicate to the switches in the data plane. configure the forwarding tables and handle packet_in events.
- store and manage routes as well as forwarding rules","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,Correct,1.0,The student's answer accurately describes the responsibilities of each plane in SDN and correctly lists two tasks that the SDN controller takes care of.,correct
92,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane defines routes and manages the network graph. therefore, the sdn controller collects information from the switches, detects the network topology, and computes and configures the forwarding tables. the data plane receives the forwarding tables from the control plane and takes actions on the packets according to these rules. if the data plane has no entry for a new packet, it may drop it or ask the control plane for a new rule (depends on the configuration).","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,Correct,1.0,The student's answer accurately describes the responsibilities of each plane in SDN and correctly identifies two tasks that the SDN controller takes care of.,correct
93,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","control planes are responsible for defining all logical operations in the network, i.e. defining and distributing routes to the switches and managing the network graph.
data planes act on the decision made by control planes by forwarding packets based on the routes they receive from the control plane.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",partially correct,0.5,"the response correctly states the responsibilities of both planes, but the sdn controller tasks are missing.",Correct,1.0,The student's answer accurately describes the responsibilities of each plane in SDN and correctly identifies two tasks that the SDN controller takes care of.,correct
94,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the data plane is responsible of the forwarding of the packets. whereas the control plane implements the control logic to manipulate how the routing is done over the network and manages the network.

the sdn controller includes the routing protocol and therefore takes care of finding the best path of the network. it installs the routing table inside the switches and, if something changes in the network, it manages the re-routing.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,Correct,1.0,The student's answer accurately describes the responsibilities of each plane in SDN and correctly identifies two tasks that the SDN controller takes care of.,correct
95,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane defines routes and manages the network graph in the network. 
the data plane is responsible for the forwarding of the packages. 

the control plane can consist of multiple servers that implement a logically centralized controller to define the rules about routing in the network. that means the routing protocol is handled in the control plane.
the data plane servers store the routing table in the switches, which know how to route the packages through the network.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",partially correct,0.5,"the response correctly states the responsibilities of both planes, but the sdn controller's tasks are missing.",Correct,1.0,The student's answer accurately describes the responsibilities of each plane in SDN and correctly identifies two tasks that the SDN controller takes care of.,correct
