,question,student,reference,label,score,feedback,pred_label,pred_score,pred_feedback,clean_pred_label
54,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane defines routes and manages the network graph. control can be either distributed or centralised. the data plane can focus solely on the forwarding of packets. a sdn controller is a server process, which firstly implements the control plane and secondly implements the southbound interface to switches.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,,correct
55,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ",no submission.,"['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",incorrect,0.0,the response is empty.,incorrrect,0.0,the response is an empty submission.,incorrect
56,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","control plane defines routes and manages network graph. it forms the logically centralized control (to plan paths etc.). 
data plane forwards the packets inside the network (by matching the incoming packets with the entries of the forwarding table (which is defined by the control plane)). 
sdn controller configures forwarding tables for the switches and discovers the network topology.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,,correct
57,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","control plane need to mange the routing logic.
the data plane needs to act according to the routing logic of the control plane.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",partially correct,0.5,"the response correctly states the responsibilities of both planes, but the sdn controller's tasks are missing.",correct,1.0,"the response correctly states and describes the responsibilities of each plane in SDN. Additionally, it names two tasks that the SDN controller takes care of.",correct
58,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","control plane: control plane defines routes and manages network graph

data plane: data plane is responsible for forwarding of packets

sdn controller:
- implementation of control plane
- implementation of southbound interface to switches","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,,correct
59,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ",no response.,"['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",incorrect,0.0,the response is empty.,incorrrect,0.0,the student did not provide an answer,incorrect
60,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane defines routes and manages the network graph. 
the data plane is responsible for forwarding of packets. 

sdn controller task
-configuration of forwarding tables
-collection of traffic statistic 
-injecting packets","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,,correct
61,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ",no submission.,"['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",incorrect,0.0,the response is empty.,incorrrect,0.0,the response is an empty submission.,incorrect
62,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane defines routes and manages the network graph.
the data plane forwards the packets.
the sdn controller implements control plane and southbound interface to switches.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,,correct
63,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane defines the network routes and manages the network graph in a logically centralized but physically distributed way. the data plane is responsible for the forwarding of packets according to the routes specified by the control plane.

the sdn controller is mainly responsible for implementing the control plane; interfacing with the control logic via the northbound interface; and communicating with the switches on the data plane via the southbound interface (for discovery of topology, injecting packets, configuration of forwarding tables, etc).","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,the response is correct.,correct
64,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane takes care of the routing decisions by defining the routes as well as managing the network graphs. the data plane is responsible for the packet forwarding.
the sdn controller implements the control plane as well as the southbound interface. it includes tasks or features like configuring forwarding tables and discovering topologies.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,,correct
65,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ",no submission.,"['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",incorrect,0.0,the response is empty.,incorrrect,0.0,the response is an empty submission.,incorrect
66,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane is logically centralized on the sdn controller and is responsible to define routes and manage the network graph.

the data plane is in the individual switches and is responsible for the forwarding of packets.

tasks of the sdn controller:
- configures the forwarding tables for the switches.
- discovers the network topology.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,,correct
67,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","control plane: defines routes, manages network graph 
data plane: forwarding of packets 

tasks:
1.controller proactively “pushes“ flow table entries onto switches 
2.controller receives the packet-in event and forward to control logic.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,,correct
68,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the data plane is responsible of forwarding the packets through the network to their respective destinations.

the control plane takes care of gathering information about the network to compute routes on this global view. also it is responsible to keep the topology represenation consistent and up to date.

tasks of the sdn controller:
- configuration of forwarding tables
- collection of traffic statistics","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,,correct
69,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","control planes define routes and manage the network graph. data planes forward packets. the controller takes care of configuration of forwarding tables and collection of traffic statistics.
sdn controller provides a northbound interface to the control plane and a southbound interface to the data plane.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",partially correct,0.75,"the controller has a northbound interface to the control logic, not the control plane, as it is part of the control plane. apart from this, the response is correct.",correct,1.0,the response correctly explains the responsibilities of both planes and names two tasks taken care of by the controller.,correct
70,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","data plane: functions and processes that forward packets from one interface to another
control plane: funcitons and processes that are used for routing","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",partially correct,0.5,"the response correctly states the responsibilities of both planes, but the sdn controller's tasks are missing.",incorrect,0.0,"the response does not mention the tasks of the sdn controller. also, it is important to note that the control plane decides the route for the packet and handles unprocessed packets coming in from the data plane.",incorrect
71,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ",empty submission.,"['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",incorrect,0.0,the response is empty.,incorrect,0.0,The response is an empty submission.,incorrect
72,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","control plane:
the control plane is responsible for managing the data plane components and calculating optimal routes in the network. it also provides a layer of abstraction from the physical network architecture for applications and users. 

data plane:
the data plane consists of the actual routers and switches that are connected to each other. in the data plane, the forwarding process is done based on the logic in the control plane. 

tasks of the sdn controller:
- configures the routing tables of the data plane
- collects trafic statistics about the underlying network","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,,correct
73,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ",no response.,"['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",incorrect,0.0,the response is empty.,incorrrect,0.0,the student did not provide an answer,incorrect
74,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","control plane: is connected to the switches. does the routing calculation and sends it to the switches.

data plane: gets the best paths from the control plane and forwards the packets on these paths.

the sdn controller implements the control plane as well as the southbound interface, to communicate with the data plane (set up forwarding tables and network topology graph) and the northbound interface, to be configurable by the control logic.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,,correct
75,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane is responsible for managing the network graph, as well as defining the routes in the network, which can be initiated by the routers/switches themselves or by the control plane. the data plane is responsible for the actual forwarding of the data traffic in the network. the sdn controller has the task of managing \ configuring all network components involved in a process together with the collection of traffic statistics.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,,correct
76,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","the control plane defines the route and manages the network graph.
the data plane manages the forwarding of packets.
the sdn controller collects traffic statistics and configures the forwarding tables.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,correct,1.0,the response correctly states the responsibilities of each plane in SDN and names two tasks taken care of by the SDN controller.,correct
77,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","control plane: defines routes and manages network graph.
data plane: forwarding of packets.


sdn controller takes care of: 1. implements control plane.
                                               2. implements southbound interface to switches.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",correct,1.0,the response correctly states the responsibilities of both planes and the tasks of the sdn controller.,incorrect,0.5,the response correctly states the responsibilities of each plane in sdn but does not provide two tasks that are taken care of by the controller.,incorrect
78,"software-defined networking (sdn) introduces separate control and data planes to manage network flows. please explain the responsibilities of each plane in 1-2 sentences. further, name two tasks the sdn controller takes care of. ","switches/routers implement the data plane and forward the information.

routing tables implement the control pane and manage the network topology and where to forward information.



the sdn controller manages the flow tables, injects packets, handles package receival and manages traffic statistics.","['control plane: the control plane is logically centralized, but can be physically distributed\n(multiple coordinating control servers for higher availability and scalability).\none of the following responsibilities  should be given:\n● decides the route for the packet/data\n○ control servers manage the network graph, define routes, and update the\nflow tables of connected switches.\n● handles unprocessed packets coming in from the data plane\ndata plane: responsible for packet forwarding. individual switches just execute\nactions according to their flow tables decided upon by the control plane.\n\nthe following are the tasks taken care of by the controller:\n● configuration of forwarding tables\n● injecting packets\n● events from switch (packet-in)\n● collection/monitoring of traffic statistics\n● discovery of topology\n● inventorying what devices are within the network and the capabilities of each device\n● interfaces with control logic (control “application”) via the northbound interface(s)\n● implements a southbound interface to interact with the data plane.\n● implements the control plane.']",partially correct,0.75,"the control plane decides the routing tables, not the other way round. apart from that, the response is correct.",correct,1.0,"the response correctly identifies that switchers/routers implement the data plane and are responsible for forwarding information while routing tables implement the control plane and manage network topology and where to forward information. it also lists four tasks of an sdn controller: managing flow tables, injecting packets, handling package receival (events from switches), and managing traffic statistics.",correct
